57.13518782,52.22681902,41.37424471,0.118181
58.90962358,52.22681902,41.37424471,0.236362
58.90962358,52.52216794,37.43316962,0.354543
57.66518393,52.52216794,37.43316962,0.472724
58.74940159,50.17921009,37.87180267,0.590905
58.74940159,50.17921009,37.87180267,0.709086
58.91744754,50.447451,37.26273901,0.827267
58.91744754,51.0093818,36.85290652,0.945448
59.04669101,51.0093818,36.85290652,1.063629
59.04669101,51.36420203,40.34238234,1.18181
59.8970797,51.36420203,40.34238234,1.299991
62.81197139,51.56867387,41.63522772,1.418172
62.81197139,51.56867387,41.63522772,1.536353
64.53360317,53.39702414,41.98413949,1.654534
64.53360317,53.98368532,45.25988324,1.772715
64.8008367,53.98368532,45.25988324,1.890896
64.8008367,54.70878157,45.12556267,2.009077
63.66940371,54.70878157,45.12556267,2.127258
61.6254754,53.64593851,49.14284822,2.245439
61.6254754,53.64593851,49.14284822,2.36362
58.75003324,53.75061773,54.03716892,2.481801
58.75003324,55.64262361,52.80251385,2.599982
58.90949096,55.64262361,52.80251385,2.718163
58.90949096,55.90225845,55.53296459,2.836344
57.48515433,55.90225845,55.53296459,2.954525
55.1735189,54.40272282,56.51375662,3.072706
55.1735189,54.40272282,56.51375662,3.190887
55.09367024,55.36734569,56.78075984,3.309068
55.09367024,54.49286794,54.39087412,3.427249
55.14898146,54.49286794,54.39087412,3.54543
55.14898146,53.79405898,54.10572694,3.663611
55.67308315,53.79405898,54.10572694,3.781792
55.88234012,52.92923489,53.76115437,3.899973
55.88234012,52.92923489,53.76115437,4.018154
55.24494462,53.27658521,52.36384875,4.136335
55.24494462,53.07825149,51.27232745,4.254516
56.51942421,53.07825149,51.27232745,4.372697
56.51942421,53.87913267,54.05386492,4.490878
54.33684006,53.87913267,54.05386492,4.609059
53.6583885,52.60220706,53.46340746,4.72724
53.6583885,52.60220706,53.46340746,4.845421
54.63447429,54.73747716,53.05326039,4.963602
54.63447429,52.36832446,53.10849008,5.081783
52.36071553,52.36832446,53.10849008,5.199964
52.36071553,53.72114051,52.34250931,5.318145
53.21863073,53.72114051,52.34250931,5.436326
52.47026688,53.85665291,50.43765489,5.554507
52.47026688,53.85665291,50.43765489,5.672688
51.14383058,53.5319341,53.43855993,5.790869
51.14383058,52.12222714,52.8071373,5.90905
49.30160685,52.12222714,52.8071373,6.027231
49.30160685,53.13257299,52.70058408,6.145412
52.59819686,53.13257299,52.70058408,6.263593
51.17261688,54.2059513,55.14823773,6.381774
51.17261688,54.2059513,55.14823773,6.499955
52.50200889,53.54568727,52.88246106,6.618136
52.50200889,52.08564162,52.62615052,6.736317
51.20314169,52.08564162,52.62615052,6.854498
51.20314169,52.67508009,50.90044665,6.972679
51.63975273,52.67508009,50.90044665,7.09086
52.66143335,51.70922307,51.89525207,7.209041
52.66143335,51.70922307,51.89525207,7.327222
52.38402369,50.8258362,53.04703838,7.445403
52.38402369,51.1465801,53.53890233,7.563584
51.80541266,51.1465801,53.53890233,7.681765
51.80541266,51.44133491,53.33246256,7.799946
51.4154722,51.44133491,53.33246256,7.918127
49.80199074,52.40825317,52.75111077,8.036308
49.80199074,52.40825317,52.75111077,8.154489
50.82207013,51.87612951,52.76414206,8.27267
50.82207013,53.1293013,51.14871852,8.390851
51.79183846,53.1293013,51.14871852,8.509032
51.79183846,51.4154722,50.52950097,8.627213
49.91031018,51.4154722,50.52950097,8.745394
50.03611977,52.01254356,51.47230748,8.863575
50.03611977,52.01254356,51.47230748,8.981756
51.09316705,52.91022763,52.99793628,9.099937
51.09316705,54.02191396,54.70274787,9.218118
49.93331491,54.02191396,54.70274787,9.336299
49.93331491,54.42921148,57.4583069,9.45448
52.08845391,54.42921148,57.4583069,9.572661
51.6179626,55.23645903,57.72689608,9.690842
51.6179626,55.23645903,57.72689608,9.809023
51.45481179,51.88761142,59.7174663,9.927204
51.45481179,53.03694909,58.44074189,10.045385
51.43260153,53.03694909,58.44074189,10.163566
51.43260153,52.49069858,57.66745318,10.281747
52.06925226,52.49069858,57.66745318,10.399928
54.79314795,52.42334433,55.55462543,10.518109
54.79314795,52.42334433,55.55462543,10.63629
55.83156869,53.97308357,57.14352818,10.754471
55.83156869,53.24721237,55.33551781,10.872652
61.04583319,53.24721237,55.33551781,10.990833
61.04583319,53.15642453,55.30324781,11.109014
57.70432447,53.15642453,55.30324781,11.227195
58.07639096,51.8921282,52.47387743,11.345376
58.07639096,51.8921282,52.47387743,11.463557
53.82716119,53.97775149,51.79074483,11.581738
53.82716119,53.5974944,49.77468766,11.699919
55.73857787,53.5974944,49.77468766,11.8181
55.73857787,53.88533109,50.29561052,11.936281
54.28458719,53.88533109,50.29561052,12.054462
54.38426645,54.55734512,51.39339695,12.172643
54.38426645,54.55734512,51.39339695,12.290824
52.96708146,54.96156327,52.35523195,12.409005
52.96708146,55.27890929,52.11982888,12.527186
55.45722592,55.27890929,52.11982888,12.645367
55.45722592,56.16417063,51.91568435,12.763548
55.35217504,56.16417063,51.91568435,12.881729
53.78291144,54.79571436,50.84861877,12.99991
53.78291144,54.79571436,50.84861877,13.118091
54.98256116,53.48152426,52.97663105,13.236272
54.98256116,55.7155513,54.91548905,13.354453
56.4007009,55.7155513,54.91548905,13.472634
56.4007009,53.6583885,55.7195124,13.590815
53.12665439,53.6583885,55.7195124,13.708996
54.77746172,55.19801004,55.40317427,13.827177
54.77746172,55.19801004,55.40317427,13.945358
54.09106904,55.67343397,54.79553614,14.063539
54.09106904,54.57001666,55.35235146,14.18172
52.1031504,54.57001666,55.35235146,14.299901
52.1031504,53.70234079,55.20452031,14.418082
52.85479076,53.70234079,55.20452031,14.536263
53.5974944,54.3751796,54.84270832,14.654444
53.5974944,54.3751796,54.84270832,14.772625
55.38085466,55.7747983,55.0647701,14.890806
55.38085466,56.03727136,54.84270832,15.008987
54.1442662,56.03727136,54.84270832,15.127168
54.1442662,54.57198514,53.0860519,15.245349
54.1442662,54.57198514,53.0860519,15.36353
56.07479659,56.03158986,53.54017913,15.481711
56.07479659,56.03158986,53.54017913,15.599892
54.43592133,56.16417063,54.90908679,15.718073
54.43592133,55.9289798,57.03747398,15.836254
56.13616955,55.9289798,57.03747398,15.954435
56.13616955,57.02415196,57.18220604,16.072616
54.90631225,57.02415196,57.18220604,16.190797
53.50693588,54.88532078,56.79561768,16.308978
53.50693588,54.88532078,56.79561768,16.427159
55.88234012,56.59370686,58.07679453,16.54534
55.88234012,55.967136,57.29808297,16.663521
54.25856787,55.967136,57.29808297,16.781702
54.25856787,57.1831624,59.00016552,16.899883
55.17107627,57.1831624,59.00016552,17.018064
52.7996656,57.39055481,59.36786141,17.136245
52.7996656,57.39055481,59.36786141,17.254426
54.17394582,58.00764362,61.06793732,17.372607
54.17394582,56.43777685,60.09266932,17.490788
54.68499994,56.43777685,60.09266932,17.608969
54.68499994,57.53195444,59.63053564,17.72715
55.4497943,57.53195444,59.63053564,17.845331
54.98103366,55.41864815,57.97376158,17.963512
54.98103366,55.41864815,57.97376158,18.081693
56.23242781,55.76684863,57.26354234,18.199874
56.23242781,56.08691637,57.8185132,18.318055
55.50408206,56.08691637,57.8185132,18.436236
55.50408206,55.83639606,58.31923193,18.554417
54.49433744,55.83639606,58.31923193,18.672598
54.02390241,54.47483651,61.37827766,18.790779
54.02390241,54.47483651,61.37827766,18.90896
53.40364425,54.45823371,64.12789345,19.027141
53.40364425,54.43201034,67.63819765,19.145322
53.47929652,54.43201034,67.63819765,19.263503
53.47929652,53.82716119,71.28579145,19.381684
54.86724034,53.82716119,71.28579145,19.499865
57.23682982,52.98422525,65.69832213,19.618046
57.23682982,52.98422525,65.69832213,19.736227
56.55341778,54.27120121,62.03231265,19.854408
56.55341778,53.89091267,55.93344957,19.972589
54.14372511,53.89091267,55.93344957,20.09077
54.14372511,53.31583372,53.34359439,20.208951
49.94145009,53.31583372,53.34359439,20.327132
50.13960978,55.69262042,51.93298717,20.445313
50.13960978,55.69262042,51.93298717,20.563494
51.88245428,54.29807777,53.0236165,20.681675
51.88245428,54.88008946,52.2154117,20.799856
52.35388894,54.88008946,52.2154117,20.918037
52.35388894,54.97435482,52.40340817,21.036218
52.49058695,54.97435482,52.40340817,21.154399
55.62514045,54.81902042,51.04168793,21.27258
55.62514045,54.81902042,51.04168793,21.390761
56.54878977,57.16618455,52.47923697,21.508942
56.54878977,56.52868464,53.09734574,21.627123
57.96880896,56.52868464,53.09734574,21.745304
57.96880896,57.41355595,53.9786199,21.863485
57.25341147,57.41355595,53.9786199,21.981666
58.59810817,57.14564725,55.26859133,22.099847
58.59810817,57.14564725,55.26859133,22.218028
59.53389922,56.31208379,55.62507022,22.336209
59.53389922,56.65620691,57.47237788,22.45439
61.07967389,56.65620691,57.47237788,22.572571
61.07967389,57.53837035,54.23887415,22.690752
